,BB,ID,start_date,end_date,title,title_tokens,title_len,title_len_norm,title_uniques,title_unique_norm,title_normalized_diffs,title_word_counts,title_pos_tags,description,desc_tokens,desc_len,desc_len_norm,desc_uniques,desc_unique_norm,desc_normalized_diffs,desc_word_counts,desc_pos_tags
25,4,26,2003-02-09,2003-02-09,Iran discovers deposits of uranium,"['Iran', 'discovers', 'deposits', 'of', 'uranium']",34,0.1724137931034483,17,0.3333333333333333,0.16091954022988503,<FreqDist with 5 samples and 5 outcomes>,"[('Iran', 'NNP'), ('discovers', 'VBZ'), ('deposits', 'NNS'), ('of', 'IN'), ('uranium', 'NN')]",Khatami announces that Iran has discovered deposits of uranium and has extracted material for use in energy production.,"['Khatami', 'announces', 'that', 'Iran', 'has', 'discovered', 'deposits', 'of', 'uranium', 'and', 'has', 'extracted', 'material', 'for', 'use', 'in', 'energy', 'production', '.']",119,0.2507936507936508,24,0.2916666666666667,0.040873015873015894,<FreqDist with 18 samples and 19 outcomes>,"[('Khatami', 'NNP'), ('announces', 'NNS'), ('that', 'WDT'), ('Iran', 'NNP'), ('has', 'VBZ'), ('discovered', 'VBN'), ('deposits', 'NNS'), ('of', 'IN'), ('uranium', 'NN'), ('and', 'CC'), ('has', 'VBZ'), ('extracted', 'VBN'), ('material', 'NN'), ('for', 'IN'), ('use', 'NN'), ('in', 'IN'), ('energy', 'NN'), ('production', 'NN'), ('.', '.')]"
26,4,27,2003-02-21,2003-02-22,Iran acknowledges the existence of the Natanz and Arak facilities,"['Iran', 'acknowledges', 'the', 'existence', 'of', 'the', 'Natanz', 'and', 'Arak', 'facilities']",65,0.7068965517241379,22,0.75,0.0431034482758621,<FreqDist with 9 samples and 10 outcomes>,"[('Iran', 'NNP'), ('acknowledges', 'VBZ'), ('the', 'DT'), ('existence', 'NN'), ('of', 'IN'), ('the', 'DT'), ('Natanz', 'NNP'), ('and', 'CC'), ('Arak', 'NNP'), ('facilities', 'NNS')]","Iran formally acknowledges the existence of the Natanz and Arak facilities, among other disclosures. They agree to a more open disclosure and access policy but IAEA Director General Mohamed EIBaradei is ""troubled"" by their previous ""deception."" ","['Iran', 'formally', 'acknowledges', 'the', 'existence', 'of', 'the', 'Natanz', 'and', 'Arak', 'facilities', ',', 'among', 'other', 'disclosures', '.', 'They', 'agree', 'to', 'a', 'more', 'open', 'disclosure', 'and', 'access', 'policy', 'but', 'IAEA', 'Director', 'General', 'Mohamed', 'EIBaradei', 'is', '``', 'troubled', ""''"", 'by', 'their', 'previous', '``', 'deception', '.', ""''""]",245,0.6507936507936508,37,0.8333333333333334,0.18253968253968256,<FreqDist with 38 samples and 43 outcomes>,"[('Iran', 'NNP'), ('formally', 'RB'), ('acknowledges', 'VBZ'), ('the', 'DT'), ('existence', 'NN'), ('of', 'IN'), ('the', 'DT'), ('Natanz', 'NNP'), ('and', 'CC'), ('Arak', 'NNP'), ('facilities', 'NNS'), (',', ','), ('among', 'IN'), ('other', 'JJ'), ('disclosures', 'NNS'), ('.', '.'), ('They', 'PRP'), ('agree', 'VBP'), ('to', 'TO'), ('a', 'DT'), ('more', 'RBR'), ('open', 'JJ'), ('disclosure', 'NN'), ('and', 'CC'), ('access', 'NN'), ('policy', 'NN'), ('but', 'CC'), ('IAEA', 'NNP'), ('Director', 'NNP'), ('General', 'NNP'), ('Mohamed', 'NNP'), ('EIBaradei', 'NNP'), ('is', 'VBZ'), ('``', '``'), ('troubled', 'JJ'), (""''"", ""''""), ('by', 'IN'), ('their', 'PRP$'), ('previous', 'JJ'), ('``', '``'), ('deception', 'NN'), ('.', '.'), (""''"", ""''"")]"
27,4,28,2003-03-01,2003-03-01,Reform candidates suffer defeats in local elections ,"['Reform', 'candidates', 'suffer', 'defeats', 'in', 'local', 'elections']",52,0.4827586206896552,16,0.25,0.2327586206896552,<FreqDist with 7 samples and 7 outcomes>,"[('Reform', 'NN'), ('candidates', 'NNS'), ('suffer', 'VBP'), ('defeats', 'NNS'), ('in', 'IN'), ('local', 'JJ'), ('elections', 'NNS')]","Reform candidates suffer heavy defeats in local elections across Iran, as voter turnout is said to be as low as 39 percent nationwide and even lower in big cities. ","['Reform', 'candidates', 'suffer', 'heavy', 'defeats', 'in', 'local', 'elections', 'across', 'Iran', ',', 'as', 'voter', 'turnout', 'is', 'said', 'to', 'be', 'as', 'low', 'as', '39', 'percent', 'nationwide', 'and', 'even', 'lower', 'in', 'big', 'cities', '.']",164,0.39365079365079364,28,0.4583333333333333,0.06468253968253967,<FreqDist with 28 samples and 31 outcomes>,"[('Reform', 'NN'), ('candidates', 'NNS'), ('suffer', 'VBP'), ('heavy', 'JJ'), ('defeats', 'NNS'), ('in', 'IN'), ('local', 'JJ'), ('elections', 'NNS'), ('across', 'IN'), ('Iran', 'NNP'), (',', ','), ('as', 'IN'), ('voter', 'NN'), ('turnout', 'NN'), ('is', 'VBZ'), ('said', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('as', 'RB'), ('low', 'JJ'), ('as', 'IN'), ('39', 'CD'), ('percent', 'NN'), ('nationwide', 'NN'), ('and', 'CC'), ('even', 'RB'), ('lower', 'JJR'), ('in', 'IN'), ('big', 'JJ'), ('cities', 'NNS'), ('.', '.')]"
28,4,29,2003-03-19,2003-05-01,Operation Iraqi Freedom takes place,"['Operation', 'Iraqi', 'Freedom', 'takes', 'place']",35,0.1896551724137931,19,0.5,0.3103448275862069,<FreqDist with 5 samples and 5 outcomes>,"[('Operation', 'NNP'), ('Iraqi', 'NNP'), ('Freedom', 'NNP'), ('takes', 'VBZ'), ('place', 'NN')]","Operation Iraqi Freedom takes place. Analysts later describe Iran as being less forthcoming than in Afghanistan, but acknowledge that Tehran provided considerable assistance to the reconstruction effort, even if for its own reasons. ","['Operation', 'Iraqi', 'Freedom', 'takes', 'place', '.', 'Analysts', 'later', 'describe', 'Iran', 'as', 'being', 'less', 'forthcoming', 'than', 'in', 'Afghanistan', ',', 'but', 'acknowledge', 'that', 'Tehran', 'provided', 'considerable', 'assistance', 'to', 'the', 'reconstruction', 'effort', ',', 'even', 'if', 'for', 'its', 'own', 'reasons', '.']",233,0.6126984126984127,31,0.5833333333333334,0.029365079365079372,<FreqDist with 35 samples and 37 outcomes>,"[('Operation', 'NNP'), ('Iraqi', 'NNP'), ('Freedom', 'NNP'), ('takes', 'VBZ'), ('place', 'NN'), ('.', '.'), ('Analysts', 'NNS'), ('later', 'RB'), ('describe', 'VBP'), ('Iran', 'NNP'), ('as', 'IN'), ('being', 'VBG'), ('less', 'JJR'), ('forthcoming', 'VBG'), ('than', 'IN'), ('in', 'IN'), ('Afghanistan', 'NNP'), (',', ','), ('but', 'CC'), ('acknowledge', 'VBP'), ('that', 'IN'), ('Tehran', 'NNP'), ('provided', 'VBD'), ('considerable', 'JJ'), ('assistance', 'NN'), ('to', 'TO'), ('the', 'DT'), ('reconstruction', 'NN'), ('effort', 'NN'), (',', ','), ('even', 'RB'), ('if', 'IN'), ('for', 'IN'), ('its', 'PRP$'), ('own', 'JJ'), ('reasons', 'NNS'), ('.', '.')]"
29,4,30,2003-05-04,2003-05-04,"Swiss Ambassador faxes a ""Roadmap"" to improved relations","['Swiss', 'Ambassador', 'faxes', 'a', '``', 'Roadmap', ""''"", 'to', 'improved', 'relations']",56,0.5517241379310345,22,0.75,0.19827586206896552,<FreqDist with 10 samples and 10 outcomes>,"[('Swiss', 'JJ'), ('Ambassador', 'NNP'), ('faxes', 'VBD'), ('a', 'DT'), ('``', '``'), ('Roadmap', 'NNP'), (""''"", ""''""), ('to', 'TO'), ('improved', 'VBN'), ('relations', 'NNS')]","Swiss Ambassador to Tehran Tim Guldimann faxes a proposal from the Iranians to the State Department offering a ""Roadmap"" to improved relations. ","['Swiss', 'Ambassador', 'to', 'Tehran', 'Tim', 'Guldimann', 'faxes', 'a', 'proposal', 'from', 'the', 'Iranians', 'to', 'the', 'State', 'Department', 'offering', 'a', '``', 'Roadmap', ""''"", 'to', 'improved', 'relations', '.']",144,0.33015873015873015,30,0.5416666666666666,0.21150793650793648,<FreqDist with 21 samples and 25 outcomes>,"[('Swiss', 'JJ'), ('Ambassador', 'NNP'), ('to', 'TO'), ('Tehran', 'NNP'), ('Tim', 'NNP'), ('Guldimann', 'NNP'), ('faxes', 'VBD'), ('a', 'DT'), ('proposal', 'NN'), ('from', 'IN'), ('the', 'DT'), ('Iranians', 'NNPS'), ('to', 'TO'), ('the', 'DT'), ('State', 'NNP'), ('Department', 'NNP'), ('offering', 'VBG'), ('a', 'DT'), ('``', '``'), ('Roadmap', 'NNP'), (""''"", ""''""), ('to', 'TO'), ('improved', 'VBN'), ('relations', 'NNS'), ('.', '.')]"
30,4,31,2003-05-11,2003-05-11,U.S. has been in contact regarding Iraq and the Palestinian conflict,"['U.S.', 'has', 'been', 'in', 'contact', 'regarding', 'Iraq', 'and', 'the', 'Palestinian', 'conflict']",68,0.7586206896551724,22,0.75,0.008620689655172376,<FreqDist with 11 samples and 11 outcomes>,"[('U.S.', 'NNP'), ('has', 'VBZ'), ('been', 'VBN'), ('in', 'IN'), ('contact', 'NN'), ('regarding', 'VBG'), ('Iraq', 'NNP'), ('and', 'CC'), ('the', 'DT'), ('Palestinian', 'JJ'), ('conflict', 'NN')]",Powell says that Iran and the United States have been in contact regarding Iraq and the Palestinian conflict.,"['Powell', 'says', 'that', 'Iran', 'and', 'the', 'United', 'States', 'have', 'been', 'in', 'contact', 'regarding', 'Iraq', 'and', 'the', 'Palestinian', 'conflict', '.']",109,0.21904761904761905,25,0.3333333333333333,0.11428571428571427,<FreqDist with 17 samples and 19 outcomes>,"[('Powell', 'NNP'), ('says', 'VBZ'), ('that', 'IN'), ('Iran', 'NNP'), ('and', 'CC'), ('the', 'DT'), ('United', 'NNP'), ('States', 'NNPS'), ('have', 'VBP'), ('been', 'VBN'), ('in', 'IN'), ('contact', 'NN'), ('regarding', 'VBG'), ('Iraq', 'NNP'), ('and', 'CC'), ('the', 'DT'), ('Palestinian', 'JJ'), ('conflict', 'NN'), ('.', '.')]"
31,4,32,2003-05-12,2003-05-12,Khamenei rebuffs the idea of restoring ties with Washington,"['Khamenei', 'rebuffs', 'the', 'idea', 'of', 'restoring', 'ties', 'with', 'Washington']",59,0.603448275862069,19,0.5,0.10344827586206895,<FreqDist with 9 samples and 9 outcomes>,"[('Khamenei', 'NNP'), ('rebuffs', 'VBZ'), ('the', 'DT'), ('idea', 'NN'), ('of', 'IN'), ('restoring', 'VBG'), ('ties', 'NNS'), ('with', 'IN'), ('Washington', 'NNP')]","In a speech in Tehran, Khamenei rebuffs the idea of restoring ties with Washington. In a reference to Rafsanjani, he adds, ""Some these days are talking about an opportunity being missed. Does succumbing to the enemy mean not missing opportunities?"" ","['In', 'a', 'speech', 'in', 'Tehran', ',', 'Khamenei', 'rebuffs', 'the', 'idea', 'of', 'restoring', 'ties', 'with', 'Washington', '.', 'In', 'a', 'reference', 'to', 'Rafsanjani', ',', 'he', 'adds', ',', '``', 'Some', 'these', 'days', 'are', 'talking', 'about', 'an', 'opportunity', 'being', 'missed', '.', 'Does', 'succumbing', 'to', 'the', 'enemy', 'mean', 'not', 'missing', 'opportunities', '?', ""''""]",249,0.6634920634920635,34,0.7083333333333334,0.044841269841269904,<FreqDist with 40 samples and 48 outcomes>,"[('In', 'IN'), ('a', 'DT'), ('speech', 'NN'), ('in', 'IN'), ('Tehran', 'NNP'), (',', ','), ('Khamenei', 'NNP'), ('rebuffs', 'VBZ'), ('the', 'DT'), ('idea', 'NN'), ('of', 'IN'), ('restoring', 'VBG'), ('ties', 'NNS'), ('with', 'IN'), ('Washington', 'NNP'), ('.', '.'), ('In', 'IN'), ('a', 'DT'), ('reference', 'NN'), ('to', 'TO'), ('Rafsanjani', 'NNP'), (',', ','), ('he', 'PRP'), ('adds', 'VBZ'), (',', ','), ('``', '``'), ('Some', 'DT'), ('these', 'DT'), ('days', 'NNS'), ('are', 'VBP'), ('talking', 'VBG'), ('about', 'IN'), ('an', 'DT'), ('opportunity', 'NN'), ('being', 'VBG'), ('missed', 'VBN'), ('.', '.'), ('Does', 'VBZ'), ('succumbing', 'VBG'), ('to', 'TO'), ('the', 'DT'), ('enemy', 'NN'), ('mean', 'MD'), ('not', 'RB'), ('missing', 'VBG'), ('opportunities', 'NNS'), ('?', '.'), (""''"", ""''"")]"
32,4,33,2003-05-24,2003-05-24,Kharrazi states U.S.-Iranian dialogue is at a stand still for the moment,"['Kharrazi', 'states', 'U.S.-Iranian', 'dialogue', 'is', 'at', 'a', 'stand', 'still', 'for', 'the', 'moment']",72,0.8275862068965517,23,0.8333333333333334,0.005747126436781658,<FreqDist with 12 samples and 12 outcomes>,"[('Kharrazi', 'NNP'), ('states', 'VBZ'), ('U.S.-Iranian', 'JJ'), ('dialogue', 'NN'), ('is', 'VBZ'), ('at', 'IN'), ('a', 'DT'), ('stand', 'NN'), ('still', 'RB'), ('for', 'IN'), ('the', 'DT'), ('moment', 'NN')]","Kharrazi tells the Arabic daily al-Hayat, ""The U.s.-Iranian dialogue has stopped for the moment and we see no need to resume it because the United States is not serious in its intentions and does not respect its promises."" ","['Kharrazi', 'tells', 'the', 'Arabic', 'daily', 'al-Hayat', ',', '``', 'The', 'U.s.-Iranian', 'dialogue', 'has', 'stopped', 'for', 'the', 'moment', 'and', 'we', 'see', 'no', 'need', 'to', 'resume', 'it', 'because', 'the', 'United', 'States', 'is', 'not', 'serious', 'in', 'its', 'intentions', 'and', 'does', 'not', 'respect', 'its', 'promises', '.', ""''""]",223,0.580952380952381,33,0.6666666666666666,0.08571428571428563,<FreqDist with 36 samples and 42 outcomes>,"[('Kharrazi', 'NNP'), ('tells', 'VBZ'), ('the', 'DT'), ('Arabic', 'JJ'), ('daily', 'JJ'), ('al-Hayat', 'NN'), (',', ','), ('``', '``'), ('The', 'DT'), ('U.s.-Iranian', 'JJ'), ('dialogue', 'NN'), ('has', 'VBZ'), ('stopped', 'VBN'), ('for', 'IN'), ('the', 'DT'), ('moment', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('see', 'VBP'), ('no', 'DT'), ('need', 'NN'), ('to', 'TO'), ('resume', 'VB'), ('it', 'PRP'), ('because', 'IN'), ('the', 'DT'), ('United', 'NNP'), ('States', 'NNPS'), ('is', 'VBZ'), ('not', 'RB'), ('serious', 'JJ'), ('in', 'IN'), ('its', 'PRP$'), ('intentions', 'NNS'), ('and', 'CC'), ('does', 'VBZ'), ('not', 'RB'), ('respect', 'VB'), ('its', 'PRP$'), ('promises', 'NNS'), ('.', '.'), (""''"", ""''"")]"
33,4,34,2003-05-31,2003-05-31,Bush announces the Proliferation Security Initiative,"['Bush', 'announces', 'the', 'Proliferation', 'Security', 'Initiative']",52,0.4827586206896552,20,0.5833333333333334,0.10057471264367818,<FreqDist with 6 samples and 6 outcomes>,"[('Bush', 'NNP'), ('announces', 'VBZ'), ('the', 'DT'), ('Proliferation', 'NNP'), ('Security', 'NNP'), ('Initiative', 'NNP')]","Bush announces the Proliferation Security Initiative, an international effort to intercept nuclear-and missile-related technologies going to and from countries suspected of harboring nuclear ambitions. ","['Bush', 'announces', 'the', 'Proliferation', 'Security', 'Initiative', ',', 'an', 'international', 'effort', 'to', 'intercept', 'nuclear-and', 'missile-related', 'technologies', 'going', 'to', 'and', 'from', 'countries', 'suspected', 'of', 'harboring', 'nuclear', 'ambitions', '.']",202,0.5142857142857142,28,0.4583333333333333,0.05595238095238092,<FreqDist with 25 samples and 26 outcomes>,"[('Bush', 'NNP'), ('announces', 'VBZ'), ('the', 'DT'), ('Proliferation', 'NNP'), ('Security', 'NNP'), ('Initiative', 'NNP'), (',', ','), ('an', 'DT'), ('international', 'JJ'), ('effort', 'NN'), ('to', 'TO'), ('intercept', 'VB'), ('nuclear-and', 'JJ'), ('missile-related', 'JJ'), ('technologies', 'NNS'), ('going', 'VBG'), ('to', 'TO'), ('and', 'CC'), ('from', 'IN'), ('countries', 'NNS'), ('suspected', 'VBN'), ('of', 'IN'), ('harboring', 'VBG'), ('nuclear', 'JJ'), ('ambitions', 'NNS'), ('.', '.')]"
34,4,35,2003-06-06,2003-06-06,The IAEA reports on Iran's nuclear activities,"['The', 'IAEA', 'reports', 'on', 'Iran', ""'s"", 'nuclear', 'activities']",45,0.3620689655172414,20,0.5833333333333334,0.221264367816092,<FreqDist with 8 samples and 8 outcomes>,"[('The', 'DT'), ('IAEA', 'NNP'), ('reports', 'NNS'), ('on', 'IN'), ('Iran', 'NNP'), (""'s"", 'POS'), ('nuclear', 'JJ'), ('activities', 'NNS')]",The IAEA reports on Iran's nuclear activities and finds five areas in which Iran is in violation of the Safeguards Agreement.,"['The', 'IAEA', 'reports', 'on', 'Iran', ""'s"", 'nuclear', 'activities', 'and', 'finds', 'five', 'areas', 'in', 'which', 'Iran', 'is', 'in', 'violation', 'of', 'the', 'Safeguards', 'Agreement', '.']",125,0.2698412698412698,27,0.4166666666666667,0.14682539682539686,<FreqDist with 20 samples and 23 outcomes>,"[('The', 'DT'), ('IAEA', 'NNP'), ('reports', 'NNS'), ('on', 'IN'), ('Iran', 'NNP'), (""'s"", 'POS'), ('nuclear', 'JJ'), ('activities', 'NNS'), ('and', 'CC'), ('finds', 'VBZ'), ('five', 'CD'), ('areas', 'NNS'), ('in', 'IN'), ('which', 'WDT'), ('Iran', 'NNP'), ('is', 'VBZ'), ('in', 'IN'), ('violation', 'NN'), ('of', 'IN'), ('the', 'DT'), ('Safeguards', 'NNP'), ('Agreement', 'NNP'), ('.', '.')]"
35,4,36,2003-06-18,2003-06-18,"Bush says the U.S. will not ""tolerate"" an Iranian nuclear weapon","['Bush', 'says', 'the', 'U.S.', 'will', 'not', '``', 'tolerate', ""''"", 'an', 'Iranian', 'nuclear', 'weapon']",64,0.6896551724137931,22,0.75,0.06034482758620685,<FreqDist with 13 samples and 13 outcomes>,"[('Bush', 'NNP'), ('says', 'VBZ'), ('the', 'DT'), ('U.S.', 'NNP'), ('will', 'MD'), ('not', 'RB'), ('``', '``'), ('tolerate', 'NN'), (""''"", ""''""), ('an', 'DT'), ('Iranian', 'JJ'), ('nuclear', 'JJ'), ('weapon', 'NN')]","For the first time, Bush says the u.s. will not ""tolerate"" an Iranian nuclear weapon. A senior White House official calls the comment ""a carefully-worded escalation"" coming after extensive meetings with aides in recent weeks. ","['For', 'the', 'first', 'time', ',', 'Bush', 'says', 'the', 'u.s.', 'will', 'not', '``', 'tolerate', ""''"", 'an', 'Iranian', 'nuclear', 'weapon', '.', 'A', 'senior', 'White', 'House', 'official', 'calls', 'the', 'comment', '``', 'a', 'carefully-worded', 'escalation', ""''"", 'coming', 'after', 'extensive', 'meetings', 'with', 'aides', 'in', 'recent', 'weeks', '.']",226,0.5904761904761905,33,0.6666666666666666,0.07619047619047614,<FreqDist with 36 samples and 42 outcomes>,"[('For', 'IN'), ('the', 'DT'), ('first', 'JJ'), ('time', 'NN'), (',', ','), ('Bush', 'NNP'), ('says', 'VBZ'), ('the', 'DT'), ('u.s.', 'NN'), ('will', 'MD'), ('not', 'RB'), ('``', '``'), ('tolerate', 'NN'), (""''"", ""''""), ('an', 'DT'), ('Iranian', 'JJ'), ('nuclear', 'JJ'), ('weapon', 'NN'), ('.', '.'), ('A', 'NNP'), ('senior', 'JJ'), ('White', 'NNP'), ('House', 'NNP'), ('official', 'NN'), ('calls', 'VBZ'), ('the', 'DT'), ('comment', 'NN'), ('``', '``'), ('a', 'DT'), ('carefully-worded', 'JJ'), ('escalation', 'NN'), (""''"", ""''""), ('coming', 'VBG'), ('after', 'IN'), ('extensive', 'JJ'), ('meetings', 'NNS'), ('with', 'IN'), ('aides', 'NNS'), ('in', 'IN'), ('recent', 'JJ'), ('weeks', 'NNS'), ('.', '.')]"
36,4,37,2003-06-21,2003-09-23,Rowhani takes over as chief nuclear negotiator ,"['Rowhani', 'takes', 'over', 'as', 'chief', 'nuclear', 'negotiator']",47,0.39655172413793105,19,0.5,0.10344827586206895,<FreqDist with 7 samples and 7 outcomes>,"[('Rowhani', 'NNP'), ('takes', 'VBZ'), ('over', 'RP'), ('as', 'IN'), ('chief', 'JJ'), ('nuclear', 'JJ'), ('negotiator', 'NN')]",Secretary of the Supreme National Security Council Hassan Rowhani takes over as chief nuclear negotiator from the reform camp.,"['Secretary', 'of', 'the', 'Supreme', 'National', 'Security', 'Council', 'Hassan', 'Rowhani', 'takes', 'over', 'as', 'chief', 'nuclear', 'negotiator', 'from', 'the', 'reform', 'camp', '.']",126,0.273015873015873,27,0.4166666666666667,0.1436507936507937,<FreqDist with 19 samples and 20 outcomes>,"[('Secretary', 'NNP'), ('of', 'IN'), ('the', 'DT'), ('Supreme', 'NNP'), ('National', 'NNP'), ('Security', 'NNP'), ('Council', 'NNP'), ('Hassan', 'NNP'), ('Rowhani', 'NNP'), ('takes', 'VBZ'), ('over', 'RP'), ('as', 'IN'), ('chief', 'JJ'), ('nuclear', 'JJ'), ('negotiator', 'NN'), ('from', 'IN'), ('the', 'DT'), ('reform', 'NN'), ('camp', 'NN'), ('.', '.')]"
37,4,38,2003-08-01,2003-08-10,Joint letter to Iran urging it to stop uranium enrichment program,"['Joint', 'letter', 'to', 'Iran', 'urging', 'it', 'to', 'stop', 'uranium', 'enrichment', 'program']",65,0.7068965517241379,18,0.4166666666666667,0.2902298850574712,<FreqDist with 10 samples and 11 outcomes>,"[('Joint', 'JJ'), ('letter', 'NN'), ('to', 'TO'), ('Iran', 'NNP'), ('urging', 'VBG'), ('it', 'PRP'), ('to', 'TO'), ('stop', 'VB'), ('uranium', 'JJ'), ('enrichment', 'JJ'), ('program', 'NN')]","The foreign ministers of Britain, Germany and France send a joint letter to Iran urging it to stop its uranium enrichment program and implement a new protocol to the NPT. ","['The', 'foreign', 'ministers', 'of', 'Britain', ',', 'Germany', 'and', 'France', 'send', 'a', 'joint', 'letter', 'to', 'Iran', 'urging', 'it', 'to', 'stop', 'its', 'uranium', 'enrichment', 'program', 'and', 'implement', 'a', 'new', 'protocol', 'to', 'the', 'NPT', '.']",171,0.4158730158730159,30,0.5416666666666666,0.12579365079365074,<FreqDist with 27 samples and 32 outcomes>,"[('The', 'DT'), ('foreign', 'JJ'), ('ministers', 'NNS'), ('of', 'IN'), ('Britain', 'NNP'), (',', ','), ('Germany', 'NNP'), ('and', 'CC'), ('France', 'NNP'), ('send', 'VBP'), ('a', 'DT'), ('joint', 'JJ'), ('letter', 'NN'), ('to', 'TO'), ('Iran', 'NNP'), ('urging', 'VBG'), ('it', 'PRP'), ('to', 'TO'), ('stop', 'VB'), ('its', 'PRP$'), ('uranium', 'JJ'), ('enrichment', 'JJ'), ('program', 'NN'), ('and', 'CC'), ('implement', 'VB'), ('a', 'DT'), ('new', 'JJ'), ('protocol', 'NN'), ('to', 'TO'), ('the', 'DT'), ('NPT', 'NNP'), ('.', '.')]"
38,4,39,2003-08-18,2003-08-18,Khatami states Iran will never put its nuclear program to military use,"['Khatami', 'states', 'Iran', 'will', 'never', 'put', 'its', 'nuclear', 'program', 'to', 'military', 'use']",70,0.7931034482758621,21,0.6666666666666666,0.12643678160919547,<FreqDist with 12 samples and 12 outcomes>,"[('Khatami', 'NNP'), ('states', 'NNS'), ('Iran', 'NNP'), ('will', 'MD'), ('never', 'RB'), ('put', 'VB'), ('its', 'PRP$'), ('nuclear', 'JJ'), ('program', 'NN'), ('to', 'TO'), ('military', 'JJ'), ('use', 'NN')]",Khatami writes to European leaders pledging that Iran will never put its nuclear program to military use and saying Iran will immediately begin talks on the Additional Protocol to the NPT.,"['Khatami', 'writes', 'to', 'European', 'leaders', 'pledging', 'that', 'Iran', 'will', 'never', 'put', 'its', 'nuclear', 'program', 'to', 'military', 'use', 'and', 'saying', 'Iran', 'will', 'immediately', 'begin', 'talks', 'on', 'the', 'Additional', 'Protocol', 'to', 'the', 'NPT', '.']",188,0.46984126984126984,30,0.5416666666666666,0.07182539682539679,<FreqDist with 27 samples and 32 outcomes>,"[('Khatami', 'NNP'), ('writes', 'VBZ'), ('to', 'TO'), ('European', 'JJ'), ('leaders', 'NNS'), ('pledging', 'VBG'), ('that', 'IN'), ('Iran', 'NNP'), ('will', 'MD'), ('never', 'RB'), ('put', 'VB'), ('its', 'PRP$'), ('nuclear', 'JJ'), ('program', 'NN'), ('to', 'TO'), ('military', 'JJ'), ('use', 'NN'), ('and', 'CC'), ('saying', 'VBG'), ('Iran', 'NNP'), ('will', 'MD'), ('immediately', 'RB'), ('begin', 'VB'), ('talks', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('Additional', 'NNP'), ('Protocol', 'NNP'), ('to', 'TO'), ('the', 'DT'), ('NPT', 'NNP'), ('.', '.')]"
39,4,40,2003-09-19,2003-09-19,Bremer says Iran meddles in Iraq's internal affairs,"['Bremer', 'says', 'Iran', 'meddles', 'in', 'Iraq', ""'s"", 'internal', 'affairs']",51,0.46551724137931033,17,0.3333333333333333,0.13218390804597702,<FreqDist with 9 samples and 9 outcomes>,"[('Bremer', 'NNP'), ('says', 'VBZ'), ('Iran', 'NNP'), ('meddles', 'NNS'), ('in', 'IN'), ('Iraq', 'NNP'), (""'s"", 'POS'), ('internal', 'JJ'), ('affairs', 'NNS')]","CPA Administrator Paul Bremer says Iran ""continues to meddle in various ways in Iraq's internal affairs,"" including offering ""support for various people, some of whom have taken violent action against both Iraqis and against the coalition."" ","['CPA', 'Administrator', 'Paul', 'Bremer', 'says', 'Iran', '``', 'continues', 'to', 'meddle', 'in', 'various', 'ways', 'in', 'Iraq', ""'s"", 'internal', 'affairs', ',', ""''"", 'including', 'offering', '``', 'support', 'for', 'various', 'people', ',', 'some', 'of', 'whom', 'have', 'taken', 'violent', 'action', 'against', 'both', 'Iraqis', 'and', 'against', 'the', 'coalition', '.', ""''""]",241,0.638095238095238,33,0.6666666666666666,0.02857142857142858,<FreqDist with 38 samples and 44 outcomes>,"[('CPA', 'NNP'), ('Administrator', 'NNP'), ('Paul', 'NNP'), ('Bremer', 'NNP'), ('says', 'VBZ'), ('Iran', 'NNP'), ('``', '``'), ('continues', 'VBZ'), ('to', 'TO'), ('meddle', 'VB'), ('in', 'IN'), ('various', 'JJ'), ('ways', 'NNS'), ('in', 'IN'), ('Iraq', 'NNP'), (""'s"", 'POS'), ('internal', 'JJ'), ('affairs', 'NNS'), (',', ','), (""''"", ""''""), ('including', 'VBG'), ('offering', 'VBG'), ('``', '``'), ('support', 'NN'), ('for', 'IN'), ('various', 'JJ'), ('people', 'NNS'), (',', ','), ('some', 'DT'), ('of', 'IN'), ('whom', 'WP'), ('have', 'VBP'), ('taken', 'VBN'), ('violent', 'JJ'), ('action', 'NN'), ('against', 'IN'), ('both', 'DT'), ('Iraqis', 'NNP'), ('and', 'CC'), ('against', 'IN'), ('the', 'DT'), ('coalition', 'NN'), ('.', '.'), (""''"", ""''"")]"
